molecular_weight,alogp,topological_polar_surface_area,hydrogen_bond_donors,hydrogen_bond_acceptors,MolWt_rdkit,LogP_rdkit,TPSA_rdkit,HDonors_rdkit,HAcceptors_rdkit,RotBonds_rdkit
476.53,6.09,80.52,0,4,476.53200000000027,6.086700000000006,80.52000000000001,0.0,4.0,4.0
796.99,0.94,236.06,9,14,796.992,0.9379000000000035,236.05999999999995,9.0,14.0,11.0
595.66,-0.27,266.06,8,14,595.6600000000003,-0.26959999999999845,266.05999999999995,8.0,12.0,13.0
268.27,2.82,75.21,2,3,268.272,2.8225000000000007,75.21000000000001,2.0,3.0,3.0
578.52,-0.12,199.9,5,13,578.5230000000003,-0.11970000000000025,199.89999999999995,5.0,13.0,10.0
390.48,5.48,47.92,1,4,390.47900000000016,5.479300000000006,47.92,1.0,4.0,1.0
611.01,11.42,72.83,1,5,611.0050000000002,11.42249999999999,72.83000000000001,1.0,5.0,34.0
846.79,2.56,250.48,1,20,846.7880000000002,2.5626000000000007,250.47999999999996,1.0,20.0,13.0
452.41,-0.63,189.53,8,11,452.4120000000001,-0.6297000000000004,189.52999999999997,8.0,11.0,4.0
495.57,3.66,83.53,0,8,495.5720000000003,3.658400000000003,83.53000000000002,0.0,8.0,9.0
279.38,2.89,55.4,1,3,279.38,2.891000000000001,55.4,1.0,3.0,9.0
793.31,15.89,78.9,0,6,793.3119999999996,15.89429999999996,78.9,0.0,6.0,45.0
413.48,2.06,107.77,2,5,413.47800000000024,2.0561999999999996,107.77,2.0,4.0,5.0
480.55,1.05,150.59,4,8,480.55400000000026,1.0545999999999993,150.59,4.0,8.0,3.0
266.35,2.83,56.21,1,4,266.348,2.82756,56.21,1.0,3.0,2.0
198.22,0.89,74.6,2,3,198.21799999999996,0.8915,74.6,2.0,3.0,4.0
512.73,5.36,97.99,4,5,512.7310000000003,5.360200000000007,97.99000000000001,4.0,5.0,11.0
475.66,3.5,87.74,2,5,475.6550000000003,3.497200000000002,87.74000000000001,2.0,5.0,10.0
236.19,-1.4,109.98,2,6,236.187,-1.3993000000000002,109.97999999999999,2.0,4.0,1.0
182.31,3.28,17.07,0,1,182.30699999999996,3.283800000000002,17.07,0.0,1.0,2.0
418.53,2.57,85.22,2,6,418.53000000000026,2.565600000000001,85.22000000000001,2.0,6.0,2.0
204.22,2.57,46.53,1,2,204.22499999999997,2.569,46.53,1.0,2.0,1.0
596.68,5.92,107.73,2,8,596.6800000000004,5.922400000000007,107.73000000000002,2.0,7.0,13.0
594.96,10.95,72.83,1,5,594.9620000000002,10.952499999999992,72.83000000000001,1.0,5.0,33.0
464.51,-2.55,178.53,7,11,464.5080000000001,-2.5465999999999958,178.53,7.0,11.0,6.0
278.35,3.96,26.3,0,2,278.35099999999994,3.9566200000000027,26.3,0.0,2.0,0.0
327.36,4.42,48.22,0,4,327.35600000000005,4.415300000000004,48.22,0.0,4.0,5.0
248.41,4.96,20.23,1,1,248.41000000000003,4.9626000000000055,20.23,1.0,1.0,8.0
540.52,-0.33,201.67,6,13,540.5180000000003,-0.3300999999999997,201.67,6.0,13.0,8.0
524.47,-5.77,240.75,9,15,524.4720000000002,-5.766099999999989,240.74999999999994,9.0,15.0,7.0
620.72,5.91,144.28,3,10,620.7240000000005,5.911620000000007,144.28,3.0,10.0,6.0
568.89,10.55,40.46,2,2,568.8860000000003,10.547399999999989,40.46,2.0,2.0,10.0
852.13,7.86,179.25,7,11,852.126,7.86240000000001,179.24999999999997,7.0,11.0,5.0
546.61,1.28,144.28,3,10,546.6130000000003,1.2842999999999993,144.28000000000003,3.0,10.0,1.0
681.74,5.1,153.1,0,12,681.742,5.095400000000005,153.1,0.0,12.0,6.0
661.8,3.91,176.53,8,10,661.7960000000002,3.914200000000002,176.52999999999997,8.0,10.0,19.0
322.36,0.76,88.66,1,6,322.3570000000001,0.7606999999999997,88.66,1.0,6.0,2.0
388.42,2.38,127.45,5,7,388.41600000000005,2.3824000000000005,127.45,5.0,7.0,7.0
440.67,6.78,38.69,1,3,440.6680000000003,6.783800000000008,38.69,1.0,3.0,5.0
308.37,1.83,72.83,1,5,308.37400000000014,1.8328999999999995,72.83000000000001,1.0,5.0,1.0
520.32,2.58,97.36,0,8,520.3160000000003,2.5828000000000007,97.36000000000001,0.0,8.0,7.0
1016.47,8.04,217.07,11,12,1016.4729999999997,8.040970000000009,217.07000000000002,11.0,12.0,18.0
414.67,6.53,40.46,2,2,414.6740000000002,6.525600000000009,40.46,2.0,2.0,5.0
578.57,-0.64,204.83,7,13,578.5670000000005,-0.6408600000000012,204.82999999999998,7.0,13.0,7.0
564.67,0.38,173.98,6,10,564.6720000000006,0.38440000000000013,173.98,6.0,10.0,4.0
142.16,2.04,39.58,1,1,142.16099999999997,2.03958,39.58,1.0,1.0,0.0
422.54,-1.84,145.55,5,8,422.54400000000015,-1.841499999999995,145.55,5.0,8.0,7.0
441.53,2.59,79.69,0,7,441.5340000000003,2.5920000000000005,79.69,0.0,6.0,3.0
512.51,5.8,128.84,5,8,512.5140000000002,5.803800000000008,128.84,5.0,8.0,4.0
559.79,7.41,55.84,0,4,559.7910000000004,7.41050000000001,55.84,0.0,4.0,2.0
411.28,6.65,39.44,0,3,411.28400000000016,6.654220000000004,39.44,0.0,3.0,4.0
268.35,1.81,77.76,3,3,268.3529999999999,1.8146,77.76,3.0,3.0,3.0
383.62,6.19,32.59,1,2,383.6200000000003,6.185700000000007,32.59,1.0,2.0,2.0
385.5,3.22,66.43,0,4,385.5040000000002,3.2241000000000017,66.43,0.0,4.0,1.0
682.85,1.54,214.44,8,11,682.8479999999997,1.5393000000000008,214.43999999999997,8.0,11.0,8.0
264.32,1.68,66.76,2,4,264.32099999999997,1.6754999999999998,66.75999999999999,2.0,4.0,0.0
828.69,0.05,328.1,9,19,828.6850000000003,0.045800000000001895,328.09999999999997,9.0,19.0,12.0
608.55,-1.17,227.2,7,15,608.5490000000002,-1.1735999999999995,227.19999999999996,7.0,15.0,9.0
526.58,2.69,105.35,0,9,526.5820000000004,2.693900000000001,105.35000000000001,0.0,9.0,0.0
386.49,-0.32,151.28,4,6,386.49300000000034,-0.3242999999999973,151.28,4.0,6.0,14.0
593.72,3.82,126.43,3,8,593.7210000000003,3.817000000000002,126.43,3.0,8.0,7.0
229.23,2.66,48.42,0,4,229.23499999999999,2.6605000000000008,48.42,0.0,4.0,3.0
1575.92,1.05,528.55,19,30,1575.9230000000016,1.0523999999999958,528.5500000000001,19.0,30.0,56.0
326.35,2.17,84.33,2,4,326.35200000000003,2.1672199999999995,84.33,2.0,4.0,6.0
367.45,3.17,55.84,0,4,367.4450000000001,3.1725200000000022,55.84,0.0,4.0,7.0
392.41,4.2,74.97,0,6,392.4070000000001,4.197500000000003,74.97000000000001,0.0,6.0,5.0
300.31,3.26,68.15,2,5,300.31000000000006,3.2619000000000016,68.15,2.0,5.0,3.0
381.43,3.19,88.02,3,5,381.4280000000001,3.1931000000000016,88.02000000000001,3.0,5.0,5.0
270.24,1.34,87.74,2,5,270.24,1.3353199999999998,87.74000000000001,2.0,5.0,0.0
456.71,6.17,57.53,2,3,456.7110000000003,6.174600000000008,57.53,2.0,3.0,1.0
834.78,-1.51,313.82,12,18,834.7800000000005,-1.5074000000000007,313.82,12.0,18.0,9.0
478.41,-0.24,199.51,7,12,478.4060000000002,-0.235900000000001,199.50999999999996,7.0,12.0,5.0
388.46,3.68,63.22,0,6,388.46000000000015,3.683100000000003,63.220000000000006,0.0,6.0,8.0
192.29,1.72,24.39,2,3,192.28699999999995,1.7151999999999994,24.39,2.0,3.0,1.0
770.13,12.32,94.12,0,7,770.13,12.321199999999985,94.12,0.0,7.0,40.0
336.47,1.86,80.92,4,4,336.47200000000004,1.8585999999999996,80.92,4.0,4.0,0.0
544.56,5.09,121.5,1,9,544.5560000000004,5.089320000000006,121.50000000000001,1.0,9.0,8.0
127.19,0.43,61.9,3,3,127.19099999999999,0.4340700000000002,61.9,3.0,3.0,3.0
378.51,3.78,83.83,2,4,378.5090000000001,3.778100000000003,83.83,2.0,4.0,3.0
337.29,-0.86,170.12,3,9,337.29200000000003,-0.8555999999999988,170.11999999999998,3.0,9.0,4.0
306.37,3.53,54.59,1,4,306.36500000000007,3.5252000000000017,54.59,1.0,3.0,3.0
621.78,3.55,179.06,6,9,621.778,3.5505000000000013,179.06,6.0,9.0,9.0
440.47,-0.49,132.03,1,9,440.47000000000025,-0.4896999999999976,132.03,1.0,9.0,3.0
548.63,1.12,151.98,4,10,548.6290000000005,1.115599999999999,151.98,4.0,10.0,2.0
593.64,3.83,165.9,4,5,593.6400000000003,3.832600000000001,165.89999999999998,4.0,5.0,8.0
348.48,3.48,55.76,1,4,348.4830000000001,3.476600000000002,55.760000000000005,1.0,4.0,1.0
408.49,3.39,64.61,0,7,408.49100000000016,3.3885000000000023,64.61000000000001,0.0,7.0,7.0
124.14,0.16,34.89,0,3,124.14299999999997,0.16149999999999987,34.89,0.0,2.0,2.0
363.44,1.51,105.72,3,5,363.4390000000001,1.5134999999999998,105.72000000000001,3.0,5.0,4.0
450.5,1.75,94.92,1,8,450.4950000000003,1.7465199999999999,94.92000000000002,1.0,7.0,5.0
473.62,0.52,133.83,4,8,473.61700000000025,0.5245000000000006,133.83,4.0,8.0,1.0
518.56,-2.11,195.6,7,12,518.5560000000003,-2.111099999999996,195.6,7.0,12.0,8.0
341.36,2.14,76.07,1,5,341.3630000000001,2.1407999999999996,76.07000000000001,1.0,5.0,5.0
438.48,3.1,106.97,1,7,438.4760000000002,3.0953000000000017,106.97,1.0,7.0,6.0
745.73,1.56,223.29,0,17,745.7310000000002,1.5560000000000025,223.28999999999994,0.0,17.0,6.0
342.44,-1.22,104.47,4,7,342.4360000000001,-1.2156999999999982,104.47,4.0,7.0,7.0
933.58,19.65,78.9,0,6,933.581999999999,19.65119999999999,78.9,0.0,6.0,54.0
370.4,-0.64,139.84,6,8,370.398,-0.6395800000000007,139.84,6.0,8.0,6.0
293.35,2.71,47.25,0,4,293.351,2.7144000000000004,47.25,0.0,3.0,1.0
439.6,3.58,62.3,1,5,439.5960000000002,3.581400000000003,62.3,1.0,5.0,4.0
336.39,2.95,63.35,2,4,336.3910000000001,2.9532000000000007,63.35000000000001,2.0,4.0,3.0
981.54,19.43,78.9,0,6,981.5409999999993,19.425899999999988,78.9,0.0,6.0,50.0
426.52,1.81,94.4,1,8,426.5210000000003,1.809899999999999,94.4,1.0,7.0,5.0
384.44,4.52,55.57,0,5,384.43500000000006,4.515520000000004,55.57,0.0,5.0,3.0
840.32,11.29,148.71,6,8,840.3249999999986,11.288199999999994,148.71,6.0,8.0,43.0
384.38,2.44,120.36,4,7,384.38400000000007,2.4429000000000003,120.36,4.0,7.0,2.0
467.51,1.54,156.27,4,7,467.5070000000002,1.5407999999999986,156.27,4.0,7.0,5.0
522.55,5.75,94.45,2,7,522.5530000000003,5.7526000000000055,94.45000000000002,2.0,7.0,4.0
268.48,6.02,20.23,1,1,268.48499999999984,6.016200000000007,20.23,1.0,1.0,15.0
278.39,3.72,42.6,1,3,278.392,3.716700000000003,42.6,1.0,3.0,2.0
891.5,18.48,78.9,0,6,891.5009999999993,18.48089999999998,78.9,0.0,6.0,51.0
1023.17,-4.77,477.0,17,13,1023.1669999999996,-4.767860000000023,476.99999999999983,17.0,13.0,33.0
1230.56,12.97,184.24,6,14,1230.5550000000003,12.97409999999998,184.23999999999998,6.0,14.0,6.0
569.64,0.55,193.45,5,8,569.6400000000002,0.5464000000000029,193.44999999999996,5.0,7.0,14.0
456.54,5.13,87.36,1,7,456.53500000000025,5.130200000000006,87.36000000000001,1.0,7.0,6.0
406.52,1.69,107.22,4,6,406.51900000000023,1.6899999999999997,107.22,4.0,6.0,1.0
903.07,-1.18,287.14,11,18,903.0690000000004,-1.1790999999999874,287.14,11.0,18.0,13.0
293.28,3.68,60.28,1,4,293.27799999999996,3.6800000000000024,60.28,1.0,4.0,1.0
807.34,16.28,78.9,0,6,807.3389999999991,16.284399999999962,78.9,0.0,6.0,46.0
708.86,-0.25,243.9,9,13,708.8640000000004,-0.24849999999999667,243.89999999999995,9.0,13.0,9.0
270.24,3.67,86.28,0,4,270.24399999999997,3.6734000000000018,86.28,0.0,4.0,4.0
336.47,3.92,66.76,2,3,336.47200000000004,3.9224000000000023,66.76,2.0,3.0,2.0
476.44,2.71,107.34,0,10,476.4410000000002,2.7078000000000007,107.34000000000002,0.0,9.0,3.0
329.4,2.89,62.16,2,5,329.396,2.8867000000000016,62.16,2.0,5.0,4.0
438.7,6.98,37.3,1,2,438.69600000000025,6.981400000000009,37.3,1.0,2.0,2.0
388.5,3.81,69.67,0,5,388.50400000000013,3.810100000000003,69.67,0.0,5.0,2.0
473.14,3.43,83.0,2,4,473.1410000000001,3.4255000000000013,83.0,2.0,4.0,8.0
724.67,-1.43,269.82,8,18,724.6650000000005,-1.4299999999999975,269.81999999999994,8.0,18.0,14.0
845.03,-0.3,276.52,11,16,845.033,-0.2996999999999941,276.52,11.0,16.0,12.0
475.59,4.41,74.87,1,4,475.5890000000003,4.405200000000003,74.87,1.0,4.0,6.0
344.71,2.06,89.18,0,6,344.7100000000001,2.0601,89.17999999999999,0.0,6.0,3.0
674.61,2.64,209.26,3,14,674.6110000000003,2.637500000000002,209.25999999999996,3.0,14.0,3.0
326.4,1.95,70.99,1,4,326.40000000000003,1.9543000000000001,70.99000000000001,1.0,3.0,2.0
732.04,11.31,120.39,2,8,732.0370000000003,11.313199999999991,120.39000000000001,2.0,8.0,39.0
931.48,18.54,78.9,0,6,931.4809999999993,18.53749999999998,78.9,0.0,6.0,49.0
596.76,1.31,158.3,6,10,596.7579999999999,1.3136000000000012,158.3,6.0,10.0,2.0
468.77,8.6,26.3,0,2,468.76600000000036,8.595600000000006,26.3,0.0,2.0,2.0
769.98,8.58,125.32,4,8,769.979,8.576500000000008,125.32000000000002,4.0,8.0,15.0
472.58,4.44,95.97,0,7,472.5780000000004,4.4402000000000035,95.97000000000003,0.0,7.0,5.0
737.2,14.33,78.9,0,6,737.2039999999997,14.333899999999971,78.9,0.0,6.0,41.0
318.46,2.93,57.53,2,3,318.45700000000005,2.9315000000000015,57.53,2.0,3.0,1.0
479.49,4.71,83.83,0,7,479.4850000000002,4.709900000000005,83.83000000000001,0.0,6.0,5.0
929.11,-0.01,283.98,10,18,929.1070000000008,-0.00759999999999228,283.97999999999996,10.0,18.0,10.0
448.35,5.95,37.38,0,2,448.3490000000001,5.9524000000000035,37.38,0.0,2.0,2.0
318.46,4.16,46.53,1,3,318.4570000000001,4.161900000000004,46.53,1.0,3.0,2.0
442.51,-1.16,160.21,6,9,442.5050000000001,-1.1587999999999976,160.21,6.0,9.0,1.0
476.61,6.31,61.83,0,5,476.6130000000004,6.306240000000007,61.83,0.0,5.0,3.0
477.62,0.75,166.11,5,11,477.6230000000001,0.7460999999999993,166.10999999999999,5.0,11.0,13.0
118.13,0.23,57.53,2,2,118.13199999999998,0.23199999999999998,57.53,2.0,2.0,3.0
587.75,2.01,137.71,5,9,587.7540000000002,2.0050999999999988,137.71,5.0,9.0,3.0
398.45,1.05,122.52,3,8,398.4520000000001,1.0456999999999999,122.52000000000001,3.0,8.0,8.0
664.93,5.8,148.93,7,8,664.9320000000002,5.798500000000006,148.92999999999998,7.0,8.0,20.0
508.48,-1.72,195.6,7,12,508.47600000000017,-1.7167000000000003,195.6,7.0,12.0,7.0
654.63,-0.98,270.84,10,15,654.6260000000005,-0.9762299999999979,270.8399999999999,10.0,15.0,14.0
452.46,0.08,158.3,6,10,452.45600000000013,0.07889999999999942,158.29999999999998,6.0,10.0,8.0
473.57,5.74,76.07,1,4,473.5690000000003,5.740500000000005,76.07000000000001,1.0,4.0,7.0
296.36,1.94,68.15,2,5,296.363,1.9428999999999998,68.15,2.0,5.0,8.0
979.15,0.29,299.28,9,19,979.1450000000004,0.2904000000000085,299.28,9.0,19.0,10.0
297.4,3.84,38.33,1,2,297.39799999999997,3.836400000000003,38.33,1.0,2.0,7.0
317.43,3.24,38.77,0,4,317.4290000000001,3.238100000000002,38.77,0.0,4.0,5.0
899.08,0.96,274.75,10,16,899.0810000000004,0.9552000000000047,274.74999999999994,10.0,16.0,8.0
1059.23,0.96,349.87,11,13,1059.2319999999995,0.962770000000009,349.86999999999995,11.0,13.0,16.0
473.66,4.43,120.16,3,5,473.65800000000036,4.430300000000003,120.16000000000001,3.0,5.0,16.0
190.15,-2.01,129.72,4,4,190.15499999999997,-2.0107999999999997,129.72,4.0,4.0,4.0
840.11,8.68,164.86,7,9,840.1109999999996,8.68330000000001,164.85999999999999,7.0,9.0,6.0
433.51,1.65,98.74,3,5,433.50800000000027,1.6473399999999991,98.74000000000001,3.0,5.0,4.0
229.28,2.28,38.33,1,2,229.27899999999997,2.2760999999999996,38.33,1.0,2.0,2.0
666.58,-9.75,347.83,14,21,666.5790000000005,-9.748800000000012,347.83000000000004,14.0,21.0,10.0
422.56,3.72,104.06,3,5,422.56200000000024,3.715600000000002,104.06000000000002,3.0,5.0,10.0
315.38,1.82,80.53,2,6,315.377,1.8215999999999997,80.53,2.0,6.0,4.0
564.76,3.23,117.84,4,8,564.7600000000002,3.227900000000001,117.84000000000002,4.0,8.0,2.0
734.97,4.55,175.37,6,10,734.9680000000008,4.548700000000008,175.37,6.0,10.0,5.0
896.01,2.21,244.42,5,11,896.0109999999995,2.205100000000006,244.41999999999996,5.0,11.0,12.0
351.4,-1.09,104.15,3,7,351.40300000000025,-1.0906999999999991,104.15,3.0,7.0,6.0
238.24,1.81,64.99,1,4,238.23899999999998,1.8101999999999998,64.99000000000001,1.0,4.0,5.0
963.17,-1.37,318.37,13,19,963.1650000000003,-1.366199999999988,318.37,13.0,19.0,14.0
459.88,3.13,115.07,2,6,459.88200000000023,3.126620000000001,115.07000000000001,2.0,6.0,8.0
480.65,4.94,52.19,1,6,480.64900000000034,4.943400000000005,52.19000000000001,1.0,6.0,7.0
346.42,3.25,65.13,0,5,346.42300000000006,3.249900000000002,65.13,0.0,5.0,2.0
359.4,3.63,95.86,3,3,359.403,3.6311000000000027,95.86,3.0,3.0,11.0
174.2,3.08,22.37,0,2,174.19899999999998,3.0844000000000014,22.37,0.0,2.0,2.0
502.65,3.62,110.13,2,7,502.6480000000003,3.619100000000002,110.13,2.0,7.0,6.0
384.43,3.71,82.81,0,6,384.4280000000002,3.7078000000000024,82.81,0.0,6.0,3.0
486.69,5.72,86.99,3,5,486.6930000000004,5.724200000000009,86.99,3.0,5.0,10.0
518.65,2.05,133.52,4,8,518.6470000000004,2.051099999999999,133.52,4.0,8.0,1.0
740.75,-2.23,265.27,7,17,740.7520000000001,-2.2274999999999916,265.27,7.0,17.0,8.0
910.11,1.62,299.38,11,16,910.1080000000003,1.6157000000000046,299.37999999999994,11.0,16.0,3.0
484.52,3.23,103.63,1,9,484.51600000000025,3.2292000000000014,103.62999999999998,1.0,8.0,5.0
777.89,1.92,220.78,7,13,777.8869999999998,1.9186000000000019,220.77999999999997,7.0,12.0,14.0
310.35,1.86,93.06,2,6,310.346,1.8619999999999999,93.06000000000002,2.0,6.0,6.0
835.39,16.92,78.9,0,6,835.3929999999996,16.92049999999997,78.9,0.0,6.0,47.0
531.56,5.14,94.57,0,9,531.5610000000003,5.137000000000005,94.57000000000001,0.0,9.0,9.0
767.78,-3.08,275.78,10,17,767.7780000000005,-3.077999999999993,275.78,10.0,17.0,14.0
392.42,2.92,98.24,2,6,392.415,2.923800000000001,98.24,2.0,5.0,6.0
589.56,3.91,82.16,1,8,589.5640000000005,3.909040000000004,82.16000000000001,1.0,7.0,5.0
673.03,10.67,93.06,2,6,673.0320000000003,10.667599999999995,93.06,2.0,6.0,25.0
520.61,4.46,107.73,1,8,520.6070000000002,4.4551200000000035,107.72999999999999,1.0,8.0,9.0
1023.22,3.23,278.67,7,21,1023.2170000000008,3.2268000000000057,278.66999999999996,7.0,21.0,19.0
378.55,5.31,52.6,0,4,378.55300000000017,5.307800000000006,52.60000000000001,0.0,4.0,7.0
438.37,4.71,48.13,2,2,438.3690000000001,4.712400000000003,48.13,2.0,2.0,3.0
392.4,0.22,114.82,2,8,392.40400000000017,0.21929999999999966,114.82000000000001,2.0,8.0,2.0
508.57,4.93,96.3,0,9,508.5710000000003,4.931900000000004,96.30000000000001,0.0,8.0,6.0
384.42,0.51,112.81,2,5,384.4170000000001,0.5054999999999996,112.81,2.0,5.0,1.0
1133.95,3.44,438.83,16,17,1133.9490000000003,3.4350000000000085,438.8300000000001,16.0,17.0,17.0
957.52,19.09,78.9,0,6,957.518999999999,19.093699999999984,78.9,0.0,6.0,50.0
466.58,3.76,108.56,2,6,466.58200000000033,3.7642200000000017,108.56,2.0,6.0,8.0
431.33,5.72,36.1,1,1,431.3330000000001,5.718300000000004,36.1,1.0,1.0,2.0
751.23,14.72,78.9,0,6,751.2309999999998,14.723999999999968,78.9,0.0,6.0,42.0
362.42,1.3,96.36,2,6,362.42200000000014,1.2988999999999997,96.36,2.0,6.0,0.0
509.6,2.41,106.2,2,6,509.60300000000046,2.4121999999999995,106.19999999999999,2.0,6.0,7.0
378.47,2.83,77.38,2,6,378.46500000000015,2.8320000000000007,77.38000000000001,2.0,6.0,6.0
428.57,5.25,75.99,2,5,428.56900000000013,5.245400000000006,75.99000000000001,2.0,5.0,15.0
438.61,7.61,52.6,0,4,438.60800000000035,7.608000000000008,52.60000000000001,0.0,4.0,15.0
812.73,-1.96,323.42,10,21,812.7270000000005,-1.9614999999999967,323.42,10.0,21.0,10.0
130.19,1.6,26.3,0,2,130.18699999999998,1.5956000000000001,26.3,0.0,2.0,3.0
570.55,2.2,211.28,7,11,570.5470000000005,2.1999000000000004,211.27999999999997,7.0,11.0,7.0
304.43,4.52,46.53,1,3,304.42999999999995,4.5168200000000045,46.53,1.0,3.0,4.0
530.75,5.38,93.06,2,6,530.7460000000004,5.381700000000007,93.06,2.0,6.0,2.0
239.31,2.27,66.4,2,2,239.31499999999997,2.2684000000000006,66.4,2.0,2.0,8.0
889.79,-1.71,355.97,13,21,889.7890000000006,-1.7117000000000016,355.97,13.0,21.0,12.0
531.01,4.27,95.21,1,5,531.0120000000003,4.273200000000004,95.21,1.0,4.0,5.0
958.26,-0.47,327.85,14,13,958.2639999999997,-0.4742000000000072,327.85,14.0,13.0,43.0
1349.9,15.32,193.96,8,15,1349.8979999999997,15.316899999999965,193.95999999999998,8.0,15.0,16.0
967.6,20.21,78.9,0,6,967.5989999999986,20.213699999999992,78.9,0.0,6.0,55.0
837.11,8.74,164.23,7,10,837.1110000000003,8.742500000000007,164.23,7.0,10.0,14.0
408.49,5.4,72.06,2,5,408.4940000000002,5.3971000000000044,72.06,2.0,5.0,4.0
500.72,5.64,83.83,2,5,500.72000000000037,5.637900000000006,83.83000000000001,2.0,5.0,5.0
1490.11,24.9,236.95,3,15,1490.1080000000009,24.90270000000004,236.94999999999993,3.0,15.0,82.0
419.43,-0.69,134.27,3,6,419.43400000000025,-0.6868999999999963,134.27,3.0,6.0,8.0
484.41,-0.43,204.83,7,13,484.41000000000014,-0.43040000000000034,204.82999999999996,7.0,13.0,7.0
131.18,2.14,23.79,0,1,131.17799999999997,2.14278,23.79,0.0,1.0,2.0
943.13,0.56,294.98,11,17,943.1340000000006,0.5605000000000095,294.97999999999996,11.0,17.0,9.0
372.42,3.09,85.97,1,6,372.41700000000014,3.0905000000000014,85.97,1.0,6.0,2.0
814.1,11.62,171.68,3,9,814.095,11.618099999999991,171.68,3.0,9.0,41.0
453.54,2.07,125.3,4,7,453.54300000000006,2.0669399999999993,125.3,4.0,7.0,9.0
869.05,1.24,235.68,8,16,869.055,1.2417000000000051,235.67999999999995,8.0,16.0,7.0
989.16,-1.17,313.44,11,20,989.1589999999999,-1.1658999999999855,313.44,11.0,20.0,14.0
264.32,1.49,66.76,2,4,264.3209999999999,1.4939999999999998,66.76,2.0,4.0,1.0
396.45,1.26,125.09,3,5,396.4470000000003,1.2645999999999993,125.09,3.0,5.0,4.0
1286.1,25.27,63.22,0,6,1286.1029999999982,25.27478000000004,63.220000000000006,0.0,6.0,36.0
401.44,1.9,112.74,2,6,401.4440000000001,1.8953199999999997,112.74000000000001,2.0,6.0,4.0
333.43,2.23,86.63,3,3,333.42800000000017,2.2333,86.63000000000001,3.0,3.0,7.0
484.81,8.6,29.46,1,2,484.80900000000037,8.597600000000007,29.46,1.0,2.0,6.0
676.71,-0.04,215.72,4,14,676.7120000000002,-0.04329999999999701,215.71999999999997,4.0,14.0,3.0
689.85,7.51,126.45,4,8,689.8530000000004,7.50800000000001,126.45,4.0,8.0,8.0
330.43,2.05,67.43,2,5,330.42800000000005,2.0463999999999998,67.43,2.0,5.0,2.0
598.51,0.64,248.58,8,12,598.5130000000004,0.6412999999999998,248.57999999999996,8.0,12.0,8.0
506.59,2.9,136.43,2,9,506.5920000000003,2.897400000000001,136.43000000000004,2.0,9.0,9.0
404.37,5.49,23.32,0,2,404.3720000000002,5.493400000000006,23.32,0.0,2.0,4.0
369.33,2.52,126.07,3,6,369.32900000000006,2.5227199999999996,126.07000000000001,3.0,6.0,5.0
756.66,-4.26,339.35,13,20,756.6630000000006,-4.259899999999997,339.35,13.0,20.0,9.0
550.51,-1.36,215.83,8,13,550.5130000000004,-1.3624999999999994,215.82999999999998,8.0,13.0,9.0
524.99,5.94,65.98,2,3,524.9940000000001,5.940200000000003,65.97999999999999,2.0,3.0,2.0
1023.2,0.74,357.71,11,12,1023.1989999999998,0.7447700000000028,357.71,11.0,12.0,15.0
396.44,0.44,130.36,3,8,396.4360000000002,0.4355999999999993,130.36,3.0,8.0,4.0
271.27,2.27,78.62,1,5,271.272,2.2746000000000004,78.62,1.0,5.0,3.0
334.46,3.95,67.51,1,4,334.456,3.9539000000000035,67.50999999999999,1.0,4.0,7.0
507.58,5.05,98.44,1,8,507.5830000000004,5.0503000000000045,98.44,1.0,8.0,6.0
316.31,2.47,89.13,2,6,316.3090000000001,2.4697200000000006,89.13000000000001,2.0,6.0,3.0
609.71,1.85,184.24,6,11,609.7130000000003,1.8502199999999998,184.23999999999998,6.0,11.0,12.0
507.69,5.61,88.05,1,6,507.69300000000027,5.609200000000005,88.05,1.0,6.0,25.0
520.93,12.26,34.14,0,2,520.9270000000006,12.257499999999983,34.14,0.0,2.0,32.0
306.7,3.33,79.9,2,5,306.701,3.3278200000000013,79.9,2.0,5.0,1.0
412.49,2.11,82.06,1,5,412.48600000000016,2.1058999999999997,82.05999999999999,1.0,5.0,3.0
328.36,3.38,65.74,0,5,328.36400000000003,3.384500000000002,65.74000000000001,0.0,5.0,3.0
456.58,3.73,97.74,1,6,456.5790000000003,3.729300000000003,97.74,1.0,6.0,1.0
444.4,4.04,115.43,2,8,444.39500000000015,4.040900000000003,115.43000000000002,2.0,8.0,2.0
594.52,-2.39,271.2,11,15,594.5220000000003,-2.3934,271.19999999999993,11.0,15.0,5.0
388.46,4.46,93.06,2,5,388.4600000000002,4.4597200000000035,93.06000000000002,2.0,5.0,9.0
681.1,12.63,78.9,0,6,681.0959999999999,12.629399999999983,78.9,0.0,6.0,36.0
162.32,3.7,0.0,0,2,162.32299999999998,3.699900000000003,0.0,0.0,2.0,4.0
394.77,11.02,0.0,0,0,394.7720000000003,11.024699999999989,0.0,0.0,0.0,24.0
430.41,4.98,92.04,0,7,430.4120000000001,4.981200000000005,92.03999999999999,0.0,7.0,6.0
254.37,2.1,52.99,2,3,254.36999999999995,2.1020000000000008,52.989999999999995,2.0,3.0,1.0
481.63,3.23,95.86,3,5,481.6330000000003,3.226000000000002,95.86000000000001,3.0,5.0,4.0
457.6,3.33,71.06,0,8,457.59500000000037,3.332600000000001,71.06,0.0,8.0,16.0
